centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;direccion_coor_x;direccion_coor_y;fecha_constitución
28080888;LMI COLLEGE (BRITANICO);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;LIMITLESS MINDS INTERNATIONAL, S.L.;1;Madrid-Norte;28108.0;6;Alcobendas;0.0;Sin distrito;446332.0;4486910.0;2021-10-18
28080891;LOCOS BAJITOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;J. VEGA MARCOS, A. MARCOS SALGADO Y M. SÁNCHEZ LOZANO;5;Madrid-Capital;28051.0;79;Madrid;18.0;Villa de Vallecas;449503.0;4468871.0;2021-11-02
28080906;ALCALA INTERNATIONAL MONTESSORI SCHOOL (EE.UU.);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;INTERNATIONAL COMMUNITY EDUCATION, S.L.;3;Madrid-Este;28803.0;5;Alcalá de Henares;0.0;Sin distrito;468633.0;4479882.0;2021-11-11
28080918;CAMPUS FP VISTALEGRE BIG DATA & CIBERSECURITY TECHNOLOGY;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;FORMACIÓN Y EDUCACIÓN INTEGRAL, S.L.;5;Madrid-Capital;28025.0;79;Madrid;11.0;Carabanchel;436902.0;4470897.0;2021-11-23
28080921;MEDAC ALBALA;45;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;CENTRO DE F.P. EN EL DEPORTE Y LA SALUD MALAGA 2015, S.L.;5;Madrid-Capital;28037.0;79;Madrid;20.0;San Blas-Canillejas;447468.0;4476368.0;2021-12-20
28080931;INAV FP III;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;SIENA EDUCACION, S.A.;5;Madrid-Capital;28038.0;79;Madrid;13.0;Puente de Vallecas;444890.0;4472326.0;2022-01-19
28080943;EDUCREA  EL VISO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;EDUCANDO EN LA CREATIVIDAD, S.L.;3;Madrid-Este;28810.0;172;Villalbilla;0.0;Sin distrito;469494.0;4477252.0;2022-01-27
28080955;CENTRO DE FORMACION EN PROFESIONES BIOSANITARIAS HM HOSPITALES;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;HM HOSPITALES 1989, S.A.;2;Madrid-Sur;28923.0;7;Alcorcón;0.0;Sin distrito;430863.0;4465808.0;2022-01-05
28080967;MARIA GOYRI GOYRI;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28021.0;79;Madrid;17.0;Villaverde;442513.0;4465493.0;2022-08-31
28080979;NORTE JOVEN ALCOBENDAS;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;ASOCIACION CULTURAL NORTE JOVEN;1;Madrid-Norte;28100.0;6;Alcobendas;0.0;Sin distrito;446129.0;4488636.0;2022-03-03
28080980;VIRGEN DE LA OLIVA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28818.0;12;Anchuelo;0.0;Sin distrito;477063.0;4479429.0;2022-07-13
28080992;IED MADRID ENSEÑANZAS PROFESIONALES II;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ISTITUTO EUROPEO DI DESIGN, S.L.;5;Madrid-Capital;28019.0;79;Madrid;11.0;Carabanchel;438089.0;4471376.0;2022-05-04
28081005;INNOVACION EN FORMACION PROFESIONAL IFP II;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO SUPERIOR DE ALTOS ESTUDIOS INTERNACIONALES, S.L.;5;Madrid-Capital;28027.0;79;Madrid;20.0;San Blas-Canillejas;446351.0;4476694.0;2022-05-09
28081017;CENTRO DE FORMACION PROFESIONAL CCC III;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO PARA LA CULTURA Y EL CONOCIMIENTO, S.A.U.;5;Madrid-Capital;28037.0;79;Madrid;20.0;San Blas-Canillejas;447180.0;4476475.0;2022-03-15
28081029;PIPPI LANGSTRUMP;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;3;Madrid-Este;28523.0;123;Rivas-Vaciamadrid;0.0;Sin distrito;454466.0;4469919.0;2022-07-13
28081030;ALBERTO CORAZON;103;E ARTE;ESCUELA DE ARTE;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28806.0;5;Alcalá de Henares;0.0;Sin distrito;468665.0;4482393.0;2022-08-31
28081042;VIRTUS EDUCANDO SAN JOSE HIJAS DE MARIA;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;VIRTUS EDUCANDO, S.L.;5;Madrid-Capital;28039.0;79;Madrid;6.0;Tetuán;440495.0;4479296.0;2022-03-22
28081054;CENTRO U-TAD DE ENSEÑANZAS ARTISTICAS PROFESIONALES;104;CAU ARTES PLA-DIS;CENTRO AUTORIZADO DE ARTES PLÁSTICAS Y DISEÑO;PRIVADO;U-TAD CENTRO DIGITAL, S.L.;4;Madrid-Oeste;28290.0;127;Rozas de Madrid, Las;0.0;Sin distrito;424325.0;4488127.0;2022-05-04
28081066;IED MADRID ENSEÑANZAS PROFESIONALES ARTISTICAS II;104;CAU ARTES PLA-DIS;CENTRO AUTORIZADO DE ARTES PLÁSTICAS Y DISEÑO;PRIVADO;ISTITUTO EUROPEO DI DESIGN, S.L.;5;Madrid-Capital;28019.0;79;Madrid;11.0;Carabanchel;438089.0;4471376.0;2022-05-05
28081078;MEDAC ALCORCON;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO DE F.P. EN EL DEPORTE Y LA SALUD MALAGA 2015, S.L.;2;Madrid-Sur;28923.0;7;Alcorcón;0.0;Sin distrito;431102.0;4465770.0;2022-04-04
28081081;MYKIDS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL QUITA Y PON, S.L.;5;Madrid-Capital;28006.0;79;Madrid;4.0;Salamanca;442923.0;4475320.0;2022-04-19
28081091;PARQUE EMPRESARIAL LAS ROZAS;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CEPIF PROFESSIONAL TRAINING, S.L.;4;Madrid-Oeste;28232.0;127;Rozas de Madrid, Las;0.0;Sin distrito;424445.0;4486020.0;2022-04-04
28081108;MONTESSORI VILLAGE;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;AT HOME ESCUELA INFANTIL, S.L.;1;Madrid-Norte;28770.0;45;Colmenar Viejo;0.0;Sin distrito;434288.0;4501835.0;2022-04-21
28081111;CENTRO DE ESTUDIOS MUSICALES LA MENNAIS;137;CAU EL MUS;CENTRO AUTORIZADO ELEMENTAL DE MÚSICA;PRIVADO;CONGREGACION DE LOS HNOS.DE LA INSTRUCCION CRISTIANA;5;Madrid-Capital;28028.0;79;Madrid;4.0;Salamanca;443908.0;4476582.0;2022-05-19
28081121;FP MADRID LEGANES;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO DE EDUCACION DEPORTIVA JUMP UP, S.L.;2;Madrid-Sur;28914.0;74;Leganés;0.0;Sin distrito;435659.5;4465071.0;2022-05-26
28081133;BRISTOL INTERNATIONAL SPORTS SCHOOL;220;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;COLEGIO BRISTOL, S.A.;5;Madrid-Capital;28042.0;79;Madrid;16.0;Hortaleza;447935.0;4478391.0;2022-05-19
28081145;CDM INFINIA ESCUELA DE NUEVAS TECNOLOGIAS;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;GRUPO CDM ESCUELAS PROFESIONALES, S.L.;4;Madrid-Oeste;28660.0;22;Boadilla del Monte;0.0;Sin distrito;428281.0;4471695.0;2022-06-17
28081157;JOYFE CENTRO DEPORTIVO;221;CAU ENS.DEP.G.M;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO;PRIVADO;COLEGIO JOYFE, S.L. UNIPERSONAL;5;Madrid-Capital;28017.0;79;Madrid;15.0;Ciudad Lineal;445777.0;4476048.0;2022-07-11
28081169;CENTRO SUPERIOR CEAC DE FORMACION PROFESIONAL;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;HIPATIA EDUCACION, S.L. UNIPERSONAL;5;Madrid-Capital;28037.0;79;Madrid;20.0;San Blas-Canillejas;447502.0;4476816.0;2022-06-21
28081170;EL COLUMPIO DE CLAUDIA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EL COLUMPIO DE CLAUDIA, S.L.;5;Madrid-Capital;28050.0;79;Madrid;16.0;Hortaleza;445007.0;4482222.0;2022-06-01
28081182;UNIR FORMACIÓN PROFESIONAL;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;PROEDUCA FORMACIÓN PROFESIONAL GLOBAL, S.L.U;5;Madrid-Capital;28023.0;79;Madrid;9.0;Moncloa-Aravaca;434348.0;4480004.0;2022-06-21
28081194;MI PEQUEÑO PLANETA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ELVIRA PEÑO CARMONA;5;Madrid-Capital;28028.0;79;Madrid;4.0;Salamanca;443486.0;4476276.0;2022-06-03
28081200;CORE NETWORKS;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CORE NETWORK, S.L.;5;Madrid-Capital;28050.0;79;Madrid;16.0;Hortaleza;443591.0;4482120.0;2022-06-15
28081212;VOXEL SCHOOL;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;VOXEL SCHOOL, S.L.;5;Madrid-Capital;28040.0;79;Madrid;9.0;Moncloa-Aravaca;439683.0;4477799.0;2022-06-15
28081224;UNYVERSIA ACADEF FP;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ACADEF FUTBOL, S.L. UNIPERSONAL;5;Madrid-Capital;28045.0;79;Madrid;2.0;Arganzuela;440813.0;4472630.0;2022-07-18
28081236;INAV FP II;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;SIENA EDUCACION, S.A.;5;Madrid-Capital;28030.0;79;Madrid;14.0;Moratalaz;445379.0;4472159.0;2022-07-26
28081248;CFP JOSE MARTINEZ;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;JCR 31 FORMACION, S.L.;3;Madrid-Este;28823.0;49;Coslada;0.0;Sin distrito;454591.0;4476479.0;2022-07-27
28081251;AVIATION TRAINING AND MAINTENANCE GROUP;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;AVIATION TRAINING AND MAINTENANCE GROUP, S.L;5;Madrid-Capital;28041.0;79;Madrid;12.0;Usera;441183.0;4468698.0;2022-07-26
28081261;CRUZ ROJA-ESCUELA PROFESIONAL;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CRUZ ROJA ESPAÑOLA;5;Madrid-Capital;28003.0;79;Madrid;9.0;Moncloa-Aravaca;439819.0;4477646.0;2022-07-26
28081273;CENTRO DE FORMACION PROFESIONAL ASPASIA Y LAS MERCEDES;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ADALID SERVICIOS CORPORATIVOS, S.L;5;Madrid-Capital;28020.0;79;Madrid;6.0;Tetuán;440555.0;4478427.0;2022-07-26
28081285;ESZENA DANZA;158;CAU PROF DANZA;CENTRO AUTORIZADO PROFESIONAL DE DANZA;PRIVADO;ALCALA Y FERNANDEZ, S.L;1;Madrid-Norte;28703.0;134;San Sebastián de los Reyes;0.0;Sin distrito;447142.0;4489537.0;2022-09-09
28081297;CENTRO FP GALA;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;AUTOESCUELA GALA, S.L.;5;Madrid-Capital;28053.0;79;Madrid;18.0;Villa de Vallecas;444395.0;4468469.0;2022-09-26
28081303;MIFRA;221;CAU ENS.DEP.G.M;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO;PRIVADO;ESCUELA TECNICO DEPORTIVA MIFRA, S.L.;5;Madrid-Capital;28042.0;79;Madrid;16.0;Hortaleza;448149.0;4478250.0;2022-09-28
28081315;UPGRADE HUB;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;UPGRADE UP, S.L.;5;Madrid-Capital;28007.0;79;Madrid;3.0;Retiro;443309.0;4473952.0;2022-09-05
28081327;EUROFORMAC FP;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;INICIATIVAS EUROPEAS DE FORMACION, S.L. EUROFORMAC FP;5;Madrid-Capital;28039.0;79;Madrid;9.0;Moncloa-Aravaca;439731.0;4477999.0;2022-09-05
28081339;CIUDAD LINEAL;185;E MUN.MUSICA;ESCUELA MUNICIPAL DE MÚSICA;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;28033.0;79;Madrid;15.0;Ciudad Lineal;443488.0;4481194.0;2022-07-20
28081340;MORATALAZ;185;E MUN.MUSICA;ESCUELA MUNICIPAL DE MÚSICA;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;28030.0;79;Madrid;14.0;Moratalaz;444197.0;4473672.0;2022-07-20
28081352;BOREAL DREAMING TOGETHER;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;BOREAL DREAMING TOGETHER, S.L.;5;Madrid-Capital;28043.0;79;Madrid;16.0;Hortaleza;447015.0;4479274.0;2022-12-07
28081364;INSTEDE CAJA MAGICA;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;INSTEDE FORMACION, S.L.;5;Madrid-Capital;28041.0;79;Madrid;12.0;Usera;441820.0;4468853.0;2022-10-04
28081376;CESUR AMOROS;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO SUPERIOR DE FORMACION EUROPA SUR, S.A.;5;Madrid-Capital;28044.0;79;Madrid;11.0;Carabanchel;435921.0;4469288.0;2022-12-12
28081388;CENTRO DEPORTIVO COLEGIO AQUILA;220;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;AQUILA, SOCIEDAD COOPERATIVA MADRILEÑA;2;Madrid-Sur;28983.0;106;Parla;0.0;Sin distrito;435323.0;4452361.0;2022-10-28
28081391;EL PALOMAR;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA EL PALOMAR, S.L.;1;Madrid-Norte;28701.0;134;San Sebastián de los Reyes;0.0;Sin distrito;447067.0;4488865.0;2022-11-02
28081406;BABYSTEPS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CEI BABYSTEPS, S.L.;2;Madrid-Sur;28921.0;7;Alcorcón;0.0;Sin distrito;429972.0;4466885.0;2022-11-17
28081418;ESCUELA INFANTIL MAEC;3;EEI;ESCUELA INFANTIL;PÚBLICO-TITULARIDAD PRIVADA;MINISTERIO DE ASUNTOS EXTERIORES,UNION EUROPEA Y COOPERACION;5;Madrid-Capital;28006.0;79;Madrid;4.0;Salamanca;442394.0;4475763.0;2022-11-22
28081421;CENTRO DE FORMACION VERTICE;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CORPORACION VERTICE 1979, S.L.;5;Madrid-Capital;28015.0;79;Madrid;7.0;Chamberí;440169.0;4475984.0;2022-11-17
28081431;CENTRO DE EDUCACION SUPERIOR DE NEGOCIOS, INNOVACION Y TECNOLOGIA IUNIT;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO UNIVERSITARIO IES DE NEGOCIOS, INNOV. Y TECNOLOGIA,SL;5;Madrid-Capital;28002.0;79;Madrid;5.0;Chamartín;441893.0;4477852.0;2022-11-22
28081443;ESC AMERICAN SCHOOL (EE.UU.);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;KYP SPORT AND INVESTMENT, S.L.;2;Madrid-Sur;28670.0;181;Villaviciosa de Odón;0.0;Sin distrito;421136.0;4471391.0;2022-11-28
28081455;SIXTH FORM 21 (BRITANICO);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;SIXTH FORM XXI, S.L.;5;Madrid-Capital;28016.0;79;Madrid;5.0;Chamartín;443091.0;4478670.0;2023-01-02
28081467;DUQUE DE AHUMADA;20;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28341.0;161;Valdemoro;0.0;Sin distrito;441876.0;4449049.0;2023-07-26
28081479;LA MATRIZ LEARNING COMMUNITY (EE.UU.);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;ASOCIACIÓN DE FAMILIAS LA MATRIZ;1;Madrid-Norte;28791.0;144;Soto del Real;0.0;Sin distrito;434512.0;4510805.0;2023-03-06
28081480;EL ESPACIO DE LA FLOR GROWING TOGETHER (EE.UU.);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;HUMANO Y SOSTENIBLE, S.L;4;Madrid-Oeste;28430.0;10;Alpedrete;0.0;Sin distrito;413429.0;4498813.0;2023-04-20
28081492;HAKUNA MATATA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;HAKUNA MATATA FUENLABRADA, S.L.U.;2;Madrid-Sur;28944.0;58;Fuenlabrada;0.0;Sin distrito;431941.0;4458933.0;2023-02-17
28081509;ESTRELLA DE SANTO DOMINGO;94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;FUNDACION ESTRELLA DE SANTO DOMINGO;2;Madrid-Sur;28609.0;141;Sevilla la Nueva;0.0;Sin distrito;409705.0;4467619.0;2023-03-07
28081510;HAWAII;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LA FAMILIA INCOMBUSTIBLE, S.L.;4;Madrid-Oeste;28224.0;115;Pozuelo de Alarcón;0.0;Sin distrito;431597.0;4476068.0;2023-03-09
28081522;PEQUESUEÑOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ARANCHA MARTÍN DE HIJAS CASTRO;2;Madrid-Sur;28919.0;74;Leganés;0.0;Sin distrito;436204.0;4466087.0;2023-03-29
28081534;ARCO IRIS MORATALAZ;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARTA MAESTRE FERNANDEZ;5;Madrid-Capital;28030.0;79;Madrid;14.0;Moratalaz;444591.0;4473241.0;2023-03-21
28081546;BREWSTER SPAIN (EE.UU.);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;BREWSTER ACADEMY SPAIN, S.L.;5;Madrid-Capital;28010.0;79;Madrid;7.0;Chamberí;441846.0;4475551.5;2023-04-11
28081558;WINTRAIN;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;WINTRAIN FORMACIÓN S.L.U.;5;Madrid-Capital;28039.0;79;Madrid;6.0;Tetuán;440105.0;4478864.0;2023-04-04
28081561;GSD VALDEBEBAS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;GREDOS SAN DIEGO, SOCIEDAD COOPERATIVA MADRILEÑA;5;Madrid-Capital;28055.0;79;Madrid;16.0;Hortaleza;448182.0;4483207.0;2023-06-20
28081571;GSD LAS ARTES;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;GREDOS SAN DIEGO SOCIEDAD COOPERATIVA MADRILEÑA;5;Madrid-Capital;28051.0;79;Madrid;18.0;Villa de Vallecas;450205.0;4468445.0;2023-08-07
28081583;CAÑAVERAL;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;28052.0;79;Madrid;19.0;Vicálvaro;452432.0;4472229.0;2023-04-19
28081595;CESUR INTEA JARAMA;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO SUPERIOR DE FORMACIÓN EUROPA SUR S.A;1;Madrid-Norte;28702.0;134;San Sebastián de los Reyes;0.0;Sin distrito;446836.5;4489529.5;2023-04-26
28081601;METRODORA FORMACIÓN PROFESIONAL;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;METRODORA FORMACIÓN PROFESIONAL S.A;5;Madrid-Capital;28043.0;79;Madrid;15.0;Ciudad Lineal;443846.0;4478773.0;2023-05-05
28081613;VILLA DE VALLECAS;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;5;Madrid-Capital;28051.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;2023-05-30
28081625;UPGRADE;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO; HUBGRADE HUB, S.L.;5;Madrid-Capital;28016.0;79;Madrid;6.0;Tetuán;443112.0;4479031.0;2502-05-18
28081637;UCADEMY FP;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;UCADEMY, S.L.;2;Madrid-Sur;28914.0;74;Leganés;0.0;Sin distrito;437131.0;4464625.0;2023-05-30
28081649;MEDAC LEGANÉS II;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO DE F.P. EN EL DEPORTE Y LA SALUD MÁLAGA 2015, S.L.;2;Madrid-Sur;28914.0;74;Leganés;0.0;Sin distrito;437005.0;4464360.0;2023-05-30
28081650;GUZMAN EL BUENO 3;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;COLEGIO GUZMÁN EL BUENO S.L.;4;Madrid-Oeste;28222.0;80;Majadahonda;0.0;Sin distrito;426287.0;4477690.0;2023-05-30
28081662;SANITAS CAMPUS FP;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;SANITAS S.L DE DIVERSIFICACIÓN;5;Madrid-Capital;28002.0;79;Madrid;5.0;Chamartín;443068.0;4477688.0;2023-05-31
28081674;ADAMS FP;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO DE ESTUDIOS VELÁZQUEZ, S.A;5;Madrid-Capital;28006.0;79;Madrid;4.0;Salamanca;442917.0;4475379.0;2023-06-14
28081686;EL NIDO  DE MARÍA CORREDENTORA;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO; HERMANAS DE NUESTRA SEÑORA DE LA COMPASIÓN;5;Madrid-Capital;28042.0;79;Madrid;16.0;Hortaleza;447965.0;4478353.0;2023-06-07
28081698;ESCUELA JANA;171;ES ARTE DRA;ESCUELA SUPERIOR DE ARTE DRAMÁTICO;PRIVADO;JANA PRODUCCIONES, SA.;5;Madrid-Capital;28039.0;79;Madrid;6.0;Tetuán;439712.0;4478627.0;2023-06-12
28081704;ENGAGE BRITISH SCHOOL OF MAJADAHONDA (BRITÁNICA);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;COLEGIO 67, S.L.U;4;Madrid-Oeste;28221.0;80;Majadahonda;0.0;Sin distrito;426559.0;4479971.0;2023-06-16
28081716;APRENDEA FP;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;HEDNIMA DN FORMACIÓN S.L.;5;Madrid-Capital;28044.0;79;Madrid;11.0;Carabanchel;436078.0;4469420.0;2023-06-23
28081728;FLIMBORT FORMACIÓN PROFESIONAL;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;RETOS EDUCATIVOS S.L.;2;Madrid-Sur;28945.0;58;Fuenlabrada;0.0;Sin distrito;432632.0;4460468.0;2023-06-19
28081731;MOPE - TECH;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;MOPE CONSULTORÍA Y FORMACIÓN, S.L;5;Madrid-Capital;28037.0;79;Madrid;20.0;San Blas-Canillejas;446768.0;4476764.0;2023-06-27
28081741;INSTITUTO EUROPEO DE FORMACIÓN PROFESIONAL;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;INSTEDE FORMACIÓN S.L.;5;Madrid-Capital;28023.0;79;Madrid;9.0;Moncloa-Aravaca;430028.0;4480648.0; 
28081753;TECH FP VALDEFUENTES;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;Tech Formación  Profesional Ibérica S.L;5;Madrid-Capital;28050.0;79;Madrid;16.0;Hortaleza;443634.0;4482453.0;2023-07-03
28081765;TECH FP PEÑALVENTO;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;Tech Formación  Profesional Ibérica S.L;1;Madrid-Norte;28770.0;45;Colmenar Viejo;0.0;Sin distrito;434646.0;4499978.0;2023-07-03
28081777;TECH FP ANTANES;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;Tech Formación  Profesional Ibérica S.L;2;Madrid-Sur;28914.0;74;Leganés;0.0;Sin distrito;433602.0;4462514.0;2023-07-03
28081789;TECH FP ANTAMIRA;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;Tech Formación Profesional Iberia S.L.;3;Madrid-Este;28860.0;104;Paracuellos de Jarama;0.0;Sin distrito;456471.0;4483244.0;2023-06-30
